"","nearest_scl","formal_school","girl_cnt","age_cnt","test_observed","observed","both_norma_total","treatment","clustercode","chagcharan","observation_id","nonoutlier","pool_group"
"948",4.07685899734497,1,1,8,1,1,0.953928709030151,1,12,0,948,1,1
"949",4.07685899734497,1,0,7,1,1,-0.65545779466629,1,12,0,949,1,1
"950",4.07685899734497,0,1,10,1,1,-0.387226700782776,1,12,0,950,1,1
"951",3.69787907600403,1,1,11,1,1,0.417466521263123,1,12,0,951,1,1
"952",3.69787907600403,1,1,7,1,1,-0.65545779466629,1,12,0,952,1,1
"953",3.69020199775696,1,1,8,1,1,0.0151199074462056,1,12,0,953,1,1
"954",NA,NA,NA,NA,0,0,NA,1,12,0,954,1,1
"955",3.6947124004364,1,0,10,1,1,1.22215974330902,1,12,0,955,1,1
"956",3.6947124004364,0,1,7,0,1,NA,1,12,0,956,1,1
"957",3.78547024726868,0,0,10,1,1,1.3562753200531,1,12,0,957,1,1
"958",3.78547024726868,1,0,11,1,1,1.3562753200531,1,12,0,958,1,1
"959",3.78547024726868,1,1,8,1,1,0.819813132286072,1,12,0,959,1,1
"960",3.78547024726868,0,0,7,1,1,-0.923688888549805,1,12,0,960,1,1
"961",3.91979765892029,1,1,7,1,1,0.685697615146637,1,12,0,961,1,1
"962",3.91979765892029,1,0,10,1,1,2.29508399963379,1,12,0,962,1,1
"963",3.91979765892029,1,1,8,1,1,0.953928709030151,1,12,0,963,1,1
"964",NA,NA,NA,NA,0,0,NA,1,12,0,964,1,1
"965",4.09465408325195,1,1,9,1,1,0.953928709030151,1,12,0,965,1,1
"966",4.09465408325195,0,1,6,1,1,-1.05780446529388,1,12,0,966,1,1
"967",3.71305751800537,1,0,10,1,1,1.89273750782013,1,12,0,967,1,1
"968",3.71305751800537,1,1,9,1,1,1.49039089679718,1,12,0,968,1,1
"969",3.71305751800537,1,0,10,1,1,2.29508399963379,1,12,0,969,1,1
"970",3.71305751800537,0,1,7,1,1,-0.387226700782776,1,12,0,970,1,1
"971",3.55232214927673,1,0,10,0,1,NA,1,12,0,971,1,1
"972",3.76716542243958,0,0,10,0,1,NA,1,12,0,972,1,1
"973",3.76716542243958,0,0,9,1,1,0.551582038402557,1,12,0,973,1,1
"974",NA,NA,NA,NA,0,0,NA,1,12,0,974,1,1
"975",3.72312927246094,0,0,6,1,1,-0.923688888549805,1,12,0,975,1,1
"976",3.72312927246094,0,0,8,1,1,1.3562753200531,1,12,0,976,1,1
"977",3.72312927246094,1,1,10,1,1,1.49039089679718,1,12,0,977,1,1
"978",3.68579244613647,0,0,8,1,1,-0.923688888549805,1,12,0,978,1,1
"979",3.68236446380615,1,1,11,1,1,1.49039089679718,1,12,0,979,1,1
"980",3.7118992805481,0,0,6,1,1,1.08804416656494,1,12,0,980,1,1
"981",3.7118992805481,1,1,11,1,1,1.3562753200531,1,12,0,981,1,1
"982",3.7118992805481,0,0,8,1,1,0.953928709030151,1,12,0,982,1,1
"983",4.00605916976929,0,0,8,1,1,-0.387226700782776,1,12,0,983,0,1
"984",4.00605916976929,1,1,11,1,1,1.49039089679718,1,12,0,984,0,1
"985",4.00605916976929,1,1,7,1,1,0.0151199074462056,1,12,0,985,0,1
"986",4.0897855758667,1,1,9,1,1,1.08804416656494,1,12,0,986,1,1
"987",4.0897855758667,0,0,7,1,1,-0.789573311805725,1,12,0,987,1,1
"988",3.86416506767273,0,1,6,1,1,-0.65545779466629,1,12,0,988,1,1
"989",3.86070489883423,1,0,8,1,1,1.22215974330902,1,12,0,989,1,1
"990",3.86070489883423,0,1,6,1,1,-1.32603549957275,1,12,0,990,1,1
"991",3.80036640167236,1,0,9,1,1,0.953928709030151,1,12,0,991,1,1
"992",3.76526761054993,1,0,9,1,1,2.29508399963379,1,12,0,992,1,1
"993",3.76526761054993,1,1,10,1,1,1.08804416656494,1,12,0,993,1,1
"994",NA,NA,NA,NA,0,0,NA,1,12,0,994,1,1
"995",3.82175469398499,1,0,10,0,1,NA,1,12,0,995,1,1
"996",3.82175469398499,1,1,8,1,1,1.49039089679718,1,12,0,996,1,1
"997",3.82175469398499,1,0,9,1,1,2.02685308456421,1,12,0,997,1,1
"998",3.85618185997009,0,0,11,1,1,-0.253111183643341,1,12,0,998,1,1
"999",3.85618185997009,0,1,8,1,1,-0.923688888549805,1,12,0,999,1,1
"1000",3.96558594703674,1,0,10,0,1,NA,1,12,0,1000,1,1
"1001",3.96558594703674,0,1,7,1,1,-1.05780446529388,1,12,0,1001,1,1
"1002",3.82678031921387,1,1,9,1,1,1.22215974330902,1,12,0,1002,1,1
"1003",3.82678031921387,1,0,8,1,1,2.29508399963379,1,12,0,1003,1,1
"1004",3.90347766876221,1,1,8,1,1,-0.387226700782776,1,12,0,1004,1,1
"1005",NA,NA,NA,NA,0,0,NA,1,12,0,1005,1,1
"1006",NA,NA,NA,NA,0,0,NA,1,12,0,1006,1,1
"1007",3.88523888587952,0,0,6,1,1,-1.19191992282867,1,12,0,1007,1,1
"1008",3.88523888587952,1,1,8,1,1,0.685697615146637,1,12,0,1008,1,1
"1009",3.82962584495544,1,1,8,0,1,NA,1,12,0,1009,1,1
"1010",3.82962584495544,1,1,10,1,1,1.49039089679718,1,12,0,1010,1,1
"1011",3.99666953086853,0,1,7,1,1,-0.923688888549805,1,12,0,1011,1,1
"1012",3.99666953086853,0,0,9,1,1,0.685697615146637,1,12,0,1012,1,1
"1013",4.00572347640991,1,1,7,1,1,-0.521342277526855,1,12,0,1013,1,1
"1014",4.09465408325195,1,1,9,1,1,0.953928709030151,1,12,0,1014,1,1
"1015",4.09465408325195,0,0,7,1,1,-0.923688888549805,1,12,0,1015,1,1
"1016",NA,NA,NA,NA,0,0,NA,1,12,0,1016,1,1
"1017",NA,NA,NA,NA,0,0,NA,1,12,0,1017,1,1
"1018",2.06815242767334,1,0,7,1,1,1.08804416656494,1,12,0,1018,1,1
"1019",2.90204644203186,0,0,6,1,1,-0.923688888549805,1,12,0,1019,1,1
"1020",2.90204644203186,1,0,10,1,1,0.819813132286072,1,12,0,1020,1,1
"1021",2.34533071517944,0,0,7,0,1,NA,1,12,0,1021,1,1
"1022",1.93135666847229,0,0,6,1,1,-0.923688888549805,1,12,0,1022,1,1
"1023",NA,NA,NA,NA,0,0,NA,1,12,0,1023,1,1
"1024",2.10293579101562,1,0,8,1,1,0.819813132286072,1,12,0,1024,1,1
"1025",NA,NA,NA,NA,0,0,NA,1,12,0,1025,1,1
"1026",2.09875845909119,1,0,10,1,1,1.3562753200531,1,12,0,1026,1,1
"1027",2.09875845909119,0,1,7,1,1,-0.923688888549805,1,12,0,1027,1,1
"1028",2.89954614639282,1,1,6,1,1,1.49039089679718,1,12,0,1028,1,1
"1029",2.89954614639282,1,1,8,1,1,1.49039089679718,1,12,0,1029,1,1
"1030",2.89954614639282,1,0,10,1,1,1.49039089679718,1,12,0,1030,1,1
"1031",2.08644199371338,1,0,11,0,1,NA,1,12,0,1031,1,1
"1032",NA,NA,NA,NA,0,0,NA,1,12,0,1032,1,1
"1033",2.85520124435425,1,0,10,1,1,1.22215974330902,1,12,0,1033,1,1
"1034",2.11916160583496,1,1,11,1,1,1.3562753200531,1,12,0,1034,1,1
"1035",2.11916160583496,0,0,7,1,1,0.283350974321365,1,12,0,1035,1,1
"1036",2.11916160583496,1,0,9,1,1,1.62450635433197,1,12,0,1036,1,1
"1037",2.10244226455688,1,0,11,1,1,1.49039089679718,1,12,0,1037,1,1
"1038",2.81057572364807,1,0,8,1,1,1.3562753200531,1,12,0,1038,1,1
"1039",NA,NA,NA,NA,0,0,NA,1,12,0,1039,1,1
"1040",NA,NA,NA,NA,0,0,NA,1,12,0,1040,1,1
"1041",0.304035514593124,1,1,10,0,0,1.3562753200531,1,12,0,1041,1,1
"1042",0.304035514593124,0,1,6,0,0,-1.32603549957275,1,12,0,1042,1,1
"1043",0.304035514593124,1,0,8,0,0,1.49039089679718,1,12,0,1043,1,1
"1044",0.41822025179863,0,1,6,1,1,-1.32603549957275,1,12,0,1044,1,1
"1045",0.41822025179863,1,0,10,1,1,1.49039089679718,1,12,0,1045,1,1
"1046",0.310616761445999,1,0,8,0,1,NA,1,12,0,1046,1,1
"1047",0.117004841566086,1,1,7,1,1,-0.923688888549805,1,12,0,1047,1,1
"1048",0.117004841566086,1,0,9,1,1,-0.253111183643341,1,12,0,1048,1,1
"1049",0.117004841566086,1,0,10,1,1,0.953928709030151,1,12,0,1049,1,1
"1050",NA,NA,NA,NA,0,0,NA,1,12,0,1050,1,1
"1051",0.376883178949356,1,1,7,1,1,1.22215974330902,1,12,0,1051,1,1
"1052",NA,NA,NA,NA,0,0,NA,1,12,0,1052,1,1
"1053",0.289655715227127,1,1,10,1,1,1.49039089679718,1,12,0,1053,1,1
"1054",0.263954788446426,0,1,6,1,1,-1.19191992282867,1,12,0,1054,1,1
"1055",0.263954788446426,1,0,9,1,1,1.3562753200531,1,12,0,1055,1,1
"1056",0.909031450748444,1,0,9,1,1,1.3562753200531,1,12,0,1056,1,1
"1057",0.49567186832428,1,1,8,1,1,0.551582038402557,1,12,0,1057,1,1
"1058",0.287548869848251,1,1,6,1,1,-0.65545779466629,1,12,0,1058,1,1
"1059",0.264767974615097,1,0,7,1,1,-0.387226700782776,1,12,0,1059,1,1
"1060",0.263954788446426,0,1,6,1,1,-1.19191992282867,1,12,0,1060,0,1
"1061",0.263954788446426,1,1,7,1,1,1.3562753200531,1,12,0,1061,0,1
"1062",0.263954788446426,1,0,9,1,1,1.49039089679718,1,12,0,1062,0,1
"1063",0.263954788446426,1,0,10,1,1,0.551582038402557,1,12,0,1063,0,1
"1064",0.781156182289124,1,0,10,1,1,1.49039089679718,1,12,0,1064,1,1
"1065",NA,NA,NA,NA,0,0,NA,1,12,0,1065,1,1
"1066",0.310616761445999,1,1,10,1,1,0.819813132286072,1,12,0,1066,1,1
"1067",0.120690956711769,1,1,8,0,1,NA,1,12,0,1067,1,1
"1068",NA,NA,NA,NA,0,0,NA,1,12,0,1068,1,1
"1069",0.711092472076416,1,0,7,1,1,2.02685308456421,1,12,0,1069,1,1
"1070",0.708306431770325,1,1,8,1,1,1.3562753200531,1,12,0,1070,1,1
"1071",0.708306431770325,0,0,6,1,1,-1.32603549957275,1,12,0,1071,1,1
"1072",0.093894399702549,0,1,10,1,1,-0.253111183643341,1,12,0,1072,1,1
"1073",0.093894399702549,1,1,8,1,1,-0.65545779466629,1,12,0,1073,1,1
"1074",0.0184066072106361,1,0,9,1,1,2.02685308456421,1,12,0,1074,0,1
"1075",NA,NA,NA,NA,0,0,NA,1,12,0,1075,0,1
"1076",0.0184066072106361,0,1,8,1,1,0.283350974321365,1,12,0,1076,0,1
"1077",NA,NA,NA,NA,0,0,NA,1,12,0,1077,0,1
"1078",0.0184066072106361,0,1,6,1,1,0.685697615146637,1,12,0,1078,0,1
"1079",0.0184066072106361,1,0,7,1,1,0.953928709030151,1,12,0,1079,0,1
"1080",0.0184066072106361,1,0,10,1,1,2.160968542099,1,12,0,1080,0,1
"1081",0.0184066072106361,0,1,10,1,1,-0.65545779466629,1,12,0,1081,0,1
"1082",NA,NA,NA,NA,0,0,NA,1,12,0,1082,0,1
"1083",0.0184066072106361,1,0,11,1,1,1.49039089679718,1,12,0,1083,0,1
"1084",0.449629992246628,1,0,10,1,1,1.49039089679718,1,12,0,1084,1,1
"1085",0.449629992246628,0,1,6,1,1,-1.19191992282867,1,12,0,1085,1,1
"1086",0.328940540552139,1,0,7,1,1,1.49039089679718,1,12,0,1086,1,1
"1087",NA,NA,NA,NA,0,0,NA,1,12,0,1087,1,1
"1088",0.0819762200117111,1,0,8,1,1,1.08804416656494,1,12,0,1088,1,1
"1089",0.0819762200117111,1,0,10,0,1,NA,1,12,0,1089,1,1
"1090",1.02337872982025,1,0,6,1,1,0.417466521263123,1,12,0,1090,1,1
"1091",1.02337872982025,1,0,10,1,1,1.75862193107605,1,12,0,1091,1,1
"1092",0.639676928520203,0,1,6,1,1,-1.32603549957275,1,12,0,1092,1,1
"1093",0.639676928520203,0,1,10,1,1,0.149235442280769,1,12,0,1093,1,1
"1094",NA,NA,NA,NA,0,0,NA,1,12,0,1094,1,1
"1095",0.442914336919785,1,1,10,1,1,0.685697615146637,1,12,0,1095,1,1
"1096",0.442914336919785,0,1,7,1,1,-1.19191992282867,1,12,0,1096,1,1
"1097",NA,NA,NA,NA,0,0,NA,1,12,0,1097,1,1
"1098",0.109606370329857,1,1,8,0,1,NA,1,12,0,1098,1,1
"1099",0.474565654993057,1,0,9,1,1,0.685697615146637,1,12,0,1099,1,1
"1100",0.478687077760696,0,0,7,1,1,-1.19191992282867,1,12,0,1100,1,1
"1101",0.478687077760696,1,0,9,1,1,0.685697615146637,1,12,0,1101,1,1
"1102",NA,NA,NA,NA,0,0,NA,1,12,0,1102,1,1
"1103",NA,NA,NA,NA,0,0,NA,1,12,0,1103,1,1
"1104",0.287548869848251,0,1,7,1,1,-0.65545779466629,1,12,0,1104,1,1
"1105",NA,NA,NA,NA,0,0,NA,1,12,0,1105,1,1
"1106",0.287548869848251,1,1,8,1,1,-0.923688888549805,1,12,0,1106,1,1
"1107",0.240574166178703,1,1,10,1,1,0.819813132286072,1,12,0,1107,1,1
"1108",0.240574166178703,0,0,6,1,1,-0.65545779466629,1,12,0,1108,1,1
"1109",0.240574166178703,1,0,9,1,1,2.29508399963379,1,12,0,1109,1,1
"1110",0.263954788446426,0,0,6,1,1,-1.19191992282867,1,12,0,1110,1,1
"1111",0.716630458831787,1,1,10,1,1,0.0151199074462056,1,12,0,1111,1,1
"1112",0.776646733283997,1,1,8,1,1,0.551582038402557,1,12,0,1112,1,1
"1113",0.0553174801170826,1,0,7,1,1,0.819813132286072,1,12,0,1113,1,1
"1114",NA,NA,NA,NA,0,0,NA,1,12,0,1114,1,1
"1115",0.139987871050835,1,1,9,1,1,1.49039089679718,1,12,0,1115,1,1
"1116",0.139987871050835,1,0,10,0,1,NA,1,12,0,1116,1,1
"1117",NA,NA,NA,NA,0,0,NA,1,12,0,1117,1,1
"1118",0.139987871050835,1,1,8,1,1,-0.253111183643341,1,12,0,1118,1,1
"1119",0.693771302700043,1,0,8,1,1,0.819813132286072,1,12,0,1119,1,1
"1120",0.093894399702549,1,1,9,1,1,0.953928709030151,1,12,0,1120,1,1
"1121",0.093894399702549,1,0,8,1,1,2.160968542099,1,12,0,1121,1,1
"1122",NA,NA,NA,NA,0,0,NA,1,12,0,1122,1,1
"1123",0.73888224363327,1,0,8,1,1,0.551582038402557,1,12,0,1123,1,1
"1124",0.380076020956039,0,1,6,1,1,-1.19191992282867,1,12,0,1124,1,1
"1125",0.380076020956039,1,1,8,1,1,-0.923688888549805,1,12,0,1125,1,1
"1126",0.39228543639183,1,0,7,1,1,1.08804416656494,1,12,0,1126,1,1
"1127",0.39228543639183,0,1,7,1,1,-0.923688888549805,1,12,0,1127,1,1
"1128",NA,NA,NA,NA,0,0,NA,1,12,0,1128,1,1
"1129",0.585183620452881,0,1,9,1,1,-0.923688888549805,1,12,0,1129,1,1
"1130",0.571173429489136,0,1,10,1,1,-0.923688888549805,1,12,0,1130,1,1
"1131",0.114662483334541,0,1,8,1,1,-0.387226700782776,1,12,0,1131,1,1
"1132",0.114662483334541,0,1,7,0,1,NA,1,12,0,1132,1,1
"1133",3.04954242706299,0,1,8,1,1,-0.923688888549805,0,14,0,1133,1,1
"1134",2.93680357933044,1,0,9,1,1,2.160968542099,0,14,0,1134,1,1
"1135",2.93680357933044,0,1,9,1,1,0.0151199074462056,0,14,0,1135,1,1
"1136",2.89397382736206,0,0,7,1,1,-0.923688888549805,0,14,0,1136,1,1
"1137",2.89397382736206,0,1,11,1,1,1.49039089679718,0,14,0,1137,1,1
"1138",2.89656853675842,0,0,9,1,1,-0.923688888549805,0,14,0,1138,1,1
"1139",2.89072728157043,0,0,7,1,1,-1.32603549957275,0,14,0,1139,1,1
"1140",2.89072728157043,0,1,10,1,1,-0.521342277526855,0,14,0,1140,1,1
"1141",2.89072728157043,1,0,10,1,1,1.49039089679718,0,14,0,1141,1,1
"1142",2.89072728157043,0,0,7,1,1,-0.387226700782776,0,14,0,1142,1,1
"1143",NA,NA,NA,NA,0,0,NA,0,14,0,1143,1,1
"1144",NA,NA,NA,NA,0,0,NA,0,14,0,1144,1,1
"1145",NA,NA,NA,NA,0,0,NA,0,14,0,1145,1,1
"1146",2.91268038749695,0,0,11,1,1,0.819813132286072,0,14,0,1146,1,1
"1147",2.91268038749695,0,1,7,1,1,-0.118995629251003,0,14,0,1147,1,1
"1148",2.81329107284546,0,1,7,1,1,-1.32603549957275,0,14,0,1148,1,1
"1149",2.81329107284546,0,0,10,1,1,1.62450635433197,0,14,0,1149,1,1
"1150",NA,NA,NA,NA,0,0,NA,0,14,0,1150,1,1
"1151",NA,NA,NA,NA,0,0,NA,0,14,0,1151,1,1
"1152",NA,NA,NA,NA,0,0,NA,0,14,0,1152,1,1
"1153",2.99255609512329,0,1,7,1,1,-0.789573311805725,0,14,0,1153,1,1
"1154",2.99255609512329,0,0,8,1,1,-0.118995629251003,0,14,0,1154,1,1
"1155",2.99255609512329,0,1,9,1,1,-0.118995629251003,0,14,0,1155,1,1
"1156",3.0281617641449,1,0,9,1,1,2.02685308456421,0,14,0,1156,1,1
"1157",3.0281617641449,0,1,7,1,1,-0.923688888549805,0,14,0,1157,1,1
"1158",3.0281617641449,1,0,10,1,1,2.160968542099,0,14,0,1158,1,1
"1159",2.7658531665802,0,0,10,1,1,-0.253111183643341,0,14,0,1159,1,1
"1160",2.77754831314087,0,0,8,1,1,-0.253111183643341,0,14,0,1160,1,1
"1161",2.77754831314087,0,1,6,1,1,-0.789573311805725,0,14,0,1161,1,1
"1162",NA,NA,NA,NA,0,0,NA,0,14,0,1162,1,1
"1163",1.1675877571106,1,0,8,1,1,1.49039089679718,0,14,0,1163,1,1
"1164",NA,NA,NA,NA,0,0,NA,0,14,0,1164,1,1
"1165",2.8102388381958,0,1,7,1,1,-0.521342277526855,0,14,0,1165,1,1
"1166",2.8102388381958,0,0,10,0,1,NA,0,14,0,1166,1,1
"1167",1.29539227485657,1,1,9,1,1,-0.387226700782776,0,14,0,1167,1,1
"1168",NA,NA,NA,NA,0,0,NA,0,14,0,1168,1,1
"1169",3.0163745880127,1,0,6,0,1,NA,0,14,0,1169,1,1
"1170",3.0163745880127,0,0,7,1,1,1.22215974330902,0,14,0,1170,1,1
"1171",2.66764307022095,0,1,7,1,1,-0.923688888549805,0,14,0,1171,1,1
"1172",2.23059177398682,0,0,7,0,1,NA,0,14,0,1172,1,1
"1173",2.89215970039368,0,1,8,1,1,-0.923688888549805,0,14,0,1173,1,1
"1174",2.89215970039368,0,0,6,1,1,-0.923688888549805,0,14,0,1174,1,1
"1175",2.60171818733215,0,0,8,1,1,-0.521342277526855,0,14,0,1175,1,1
"1176",2.77421140670776,0,1,6,1,1,-1.19191992282867,0,14,0,1176,1,1
"1177",2.77421140670776,1,0,11,1,1,1.49039089679718,0,14,0,1177,1,1
"1178",2.77421140670776,0,1,10,1,1,0.0151199074462056,0,14,0,1178,1,1
"1179",NA,NA,NA,NA,0,0,NA,0,14,0,1179,1,1
"1180",1.1675877571106,1,0,8,1,1,-0.253111183643341,0,14,0,1180,1,1
"1181",2.85806131362915,0,1,10,1,1,-0.789573311805725,0,14,0,1181,1,1
"1182",2.58597469329834,0,0,6,1,1,-0.923688888549805,0,14,0,1182,1,1
"1183",2.58597469329834,0,0,9,0,1,NA,0,14,0,1183,1,1
"1184",NA,NA,NA,NA,0,0,NA,0,14,0,1184,1,1
"1185",2.52320456504822,0,1,10,1,1,-0.789573311805725,0,14,0,1185,0,1
"1186",NA,NA,NA,NA,0,0,NA,0,14,0,1186,1,1
"1187",NA,NA,NA,NA,0,0,NA,0,14,0,1187,1,1
"1188",2.30603003501892,0,1,10,1,1,-0.65545779466629,0,14,0,1188,1,1
"1189",2.60742020606995,0,1,9,1,1,-0.789573311805725,0,14,0,1189,1,1
"1190",2.60742020606995,0,1,11,1,1,-0.521342277526855,0,14,0,1190,1,1
"1191",2.84309005737305,1,0,7,1,1,1.3562753200531,0,14,0,1191,1,1
"1192",2.83093118667603,0,0,9,1,1,-0.253111183643341,0,14,0,1192,1,1
"1193",2.76513504981995,0,1,7,1,1,-0.521342277526855,0,14,0,1193,1,1
"1194",2.77421140670776,1,0,10,1,1,1.49039089679718,0,14,0,1194,1,1
"1195",2.77421140670776,0,0,6,1,1,0.0151199074462056,0,14,0,1195,1,1
"1196",2.77421140670776,0,1,8,1,1,-0.521342277526855,0,14,0,1196,1,1
"1197",NA,NA,NA,NA,0,0,NA,0,14,0,1197,1,1
"1198",NA,NA,NA,NA,0,0,NA,0,14,0,1198,1,1
"1199",NA,NA,NA,NA,0,0,NA,0,14,0,1199,1,1
"1200",3.48585510253906,1,0,10,1,1,2.29508399963379,0,13,0,1200,1,1
"1201",3.48585510253906,0,0,7,1,1,0.953928709030151,0,13,0,1201,1,1
"1202",3.47960758209229,0,0,7,1,1,-0.521342277526855,0,13,0,1202,1,1
"1203",3.47960758209229,1,0,9,1,1,1.08804416656494,0,13,0,1203,1,1
"1204",3.58131432533264,0,0,10,1,1,-0.521342277526855,0,13,0,1204,1,1
"1205",3.58131432533264,0,0,6,1,1,-0.65545779466629,0,13,0,1205,1,1
"1206",3.31992053985596,0,0,9,1,1,-0.118995629251003,0,13,0,1206,1,1
"1207",3.31992053985596,0,0,11,1,1,1.22215974330902,0,13,0,1207,1,1
"1208",3.31992053985596,0,1,8,1,1,-0.521342277526855,0,13,0,1208,1,1
"1209",3.50553154945374,0,0,7,1,1,-0.521342277526855,0,13,0,1209,1,1
"1210",3.50553154945374,0,1,11,1,1,-0.521342277526855,0,13,0,1210,1,1
"1211",3.49410676956177,0,1,9,1,1,-0.521342277526855,0,13,0,1211,1,1
"1212",3.42535710334778,1,0,10,1,1,1.75862193107605,0,13,0,1212,1,1
"1213",3.42535710334778,0,1,6,1,1,-0.923688888549805,0,13,0,1213,1,1
"1214",3.42535710334778,0,1,8,1,1,-0.253111183643341,0,13,0,1214,1,1
"1215",3.42535710334778,1,0,11,1,1,-0.387226700782776,0,13,0,1215,1,1
"1216",3.42535710334778,0,1,11,1,1,1.49039089679718,0,13,0,1216,1,1
"1217",3.4816746711731,0,0,8,0,1,NA,0,13,0,1217,1,1
"1218",3.4816746711731,0,0,6,0,1,NA,0,13,0,1218,1,1
"1219",3.4816746711731,0,0,9,1,1,-0.118995629251003,0,13,0,1219,1,1
"1220",3.4816746711731,1,0,11,1,1,1.49039089679718,0,13,0,1220,1,1
"1221",3.4816746711731,0,0,7,1,1,-0.65545779466629,0,13,0,1221,1,1
"1222",3.42243552207947,1,0,7,1,1,1.22215974330902,0,13,0,1222,1,1
"1223",NA,NA,NA,NA,0,0,NA,0,13,0,1223,1,1
"1224",3.56414818763733,0,1,6,1,1,-0.65545779466629,0,13,0,1224,1,1
"1225",3.56414818763733,0,0,11,1,1,0.149235442280769,0,13,0,1225,1,1
"1226",3.56414818763733,0,1,8,1,1,-0.387226700782776,0,13,0,1226,1,1
"1227",3.50848579406738,1,0,10,0,1,NA,0,13,0,1227,1,1
"1228",3.50848579406738,1,0,7,0,1,NA,0,13,0,1228,1,1
"1229",3.41348695755005,0,1,7,1,1,-0.521342277526855,0,13,0,1229,1,1
"1230",NA,NA,NA,NA,0,0,NA,0,13,0,1230,1,1
"1231",3.39618396759033,0,1,8,1,1,-0.923688888549805,0,13,0,1231,1,1
"1232",3.42928075790405,0,0,7,1,1,-0.387226700782776,0,13,0,1232,1,1
"1233",3.43798470497131,1,0,7,1,1,0.417466521263123,0,13,0,1233,1,1
"1234",3.43798470497131,1,0,10,1,1,1.49039089679718,0,13,0,1234,1,1
"1235",3.41542911529541,1,0,10,1,1,1.75862193107605,0,13,0,1235,1,1
"1236",3.41542911529541,0,1,6,1,1,-0.789573311805725,0,13,0,1236,1,1
"1237",3.15123128890991,0,0,10,1,1,0.551582038402557,0,13,0,1237,1,1
"1238",3.53254389762878,0,0,10,1,1,-0.923688888549805,0,13,0,1238,1,1
"1239",3.53254389762878,0,0,7,1,1,-0.923688888549805,0,13,0,1239,1,1
"1240",3.41936755180359,1,0,10,1,1,1.08804416656494,0,13,0,1240,1,1
"1241",3.16901183128357,0,1,7,1,1,-0.923688888549805,0,13,0,1241,1,1
"1242",3.16901183128357,0,0,10,1,1,-0.923688888549805,0,13,0,1242,1,1
"1243",3.51166677474976,0,1,7,1,1,-0.923688888549805,0,13,0,1243,1,1
"1244",3.51166677474976,0,0,10,1,1,-0.118995629251003,0,13,0,1244,1,1
"1245",2.00547409057617,0,0,6,1,1,-0.923688888549805,0,15,0,1245,1,1
"1246",2.00547409057617,0,1,9,1,1,-0.118995629251003,0,15,0,1246,1,1
"1247",2.00547409057617,0,1,7,1,1,-0.118995629251003,0,15,0,1247,1,1
"1248",1.97243309020996,0,1,8,1,1,-0.253111183643341,0,15,0,1248,1,1
"1249",1.97243309020996,0,0,6,1,1,-0.253111183643341,0,15,0,1249,1,1
"1250",1.97243309020996,0,0,9,1,1,1.62450635433197,0,15,0,1250,1,1
"1251",1.81049299240112,0,0,9,1,1,-0.253111183643341,0,15,0,1251,1,1
"1252",1.81049299240112,0,1,6,1,1,-0.65545779466629,0,15,0,1252,1,1
"1253",1.97203195095062,0,0,7,1,1,0.0151199074462056,0,15,0,1253,1,1
"1254",1.97203195095062,0,0,8,1,1,0.149235442280769,0,15,0,1254,1,1
"1255",1.97203195095062,0,0,6,1,1,-1.05780446529388,0,15,0,1255,1,1
"1256",1.97203195095062,0,0,11,1,1,1.89273750782013,0,15,0,1256,1,1
"1257",1.97702860832214,1,0,11,1,1,2.02685308456421,0,15,0,1257,1,1
"1258",1.97702860832214,0,1,6,1,1,-0.789573311805725,0,15,0,1258,1,1
"1259",1.97702860832214,0,0,9,1,1,1.3562753200531,0,15,0,1259,1,1
"1260",1.97959399223328,0,1,11,1,1,-0.118995629251003,0,15,0,1260,1,1
"1261",1.97959399223328,0,0,8,1,1,-0.118995629251003,0,15,0,1261,1,1
"1262",1.97959399223328,0,0,6,1,1,-1.32603549957275,0,15,0,1262,1,1
"1263",2.00947666168213,0,1,7,1,1,-0.923688888549805,0,15,0,1263,1,1
"1264",2.00947666168213,0,1,9,1,1,-0.118995629251003,0,15,0,1264,1,1
"1265",3.15893197059631,1,0,11,1,1,0.283350974321365,0,15,0,1265,1,1
"1266",3.15893197059631,1,0,10,1,1,1.89273750782013,0,15,0,1266,1,1
"1267",3.15893197059631,0,0,6,1,1,-0.521342277526855,0,15,0,1267,1,1
"1268",3.18084812164307,0,1,9,1,1,-0.387226700782776,0,15,0,1268,1,1
"1269",3.18084812164307,0,1,8,1,1,-0.521342277526855,0,15,0,1269,1,1
"1270",3.17085409164429,1,1,8,1,1,1.22215974330902,0,15,0,1270,1,1
"1271",2.89835214614868,1,0,6,1,1,1.75862193107605,0,15,0,1271,1,1
"1272",2.95936965942383,0,1,8,1,1,-0.253111183643341,0,15,0,1272,1,1
"1273",2.95936965942383,0,0,9,1,1,0.953928709030151,0,15,0,1273,1,1
"1274",2.95936965942383,0,1,11,1,1,-0.253111183643341,0,15,0,1274,1,1
"1275",3.13882303237915,1,1,7,1,1,0.953928709030151,0,15,0,1275,1,1
"1276",3.13882303237915,1,0,8,1,1,1.49039089679718,0,15,0,1276,1,1
"1277",2.90733027458191,0,0,7,0,1,NA,0,15,0,1277,1,1
"1278",2.97395777702332,0,1,11,1,1,-0.118995629251003,0,15,0,1278,1,1
"1279",2.97395777702332,0,1,11,1,1,0.819813132286072,0,15,0,1279,1,1
"1280",2.90181183815002,0,0,7,1,1,-0.118995629251003,0,15,0,1280,1,1
